#title = mean sea level anomaly Indian Ocean (Annual signals removed) 
#institution = NOAA/Laboratory for Satellite Altimetry 
#references = NOAA Sea Level Rise (http://www.star.nesdis.noaa.gov/sod/lsa/SeaLevelRise/) and Radar Altimeter Database System (http://www.deos.tudelft.nl/altim/rads/) 
#comment = Data use policy: In publications, presentations, or on web pages based on LSA data the following acknowledgment should be included: 'Altimetry data are provided by NOAA Laboratory for Satellite Altimetry.' 
#trend = 3.23 mm/year (no glacial isostatic adjustment correction) 
year,TOPEX/Poseidon,Jason-1,Jason-2,Jason-3
2003.1671,10.14000,,,
2003.1940,,13.93000,,
2003.1943,15.15000,,,
2003.2208,14.47000,,,
2003.2212,,21.87000,,
2003.2481,26.83000,,,
2003.2482,,27.76000,,
2003.2758,15.87000,,,
2003.2796,,10.28000,,
2003.3028,,6.66000,,
2003.3029,13.83000,,,
2003.3296,31.60000,,,
2003.3299,,18.87000,,
2003.3569,19.44000,,,
2003.3570,,12.64000,,
2003.3839,,-1.37000,,
2003.3841,1.70000,,,
2003.4111,,-4.45000,,
2003.4115,-8.43000,,,
2003.4380,11.62000,,,
2003.4383,,6.12000,,
2003.4655,,31.69000,,
2003.4657,41.82000,,,
2003.4927,26.26000,17.91000,,
2003.5197,,-0.71000,,
2003.5200,3.60000,,,
2003.5465,4.27000,,,
2003.5469,,2.69000,,
2003.5737,5.79000,,,
2003.5740,,6.33000,,
2003.6012,,1.66000,,
2003.6016,6.84000,,,
2003.6283,,7.73000,,
2003.6287,17.87000,,,
2003.6553,10.78000,,,
2003.6554,,-0.99000,,
2003.6823,10.77000,,,
2003.6827,,0.37000,,
2003.7097,,2.01000,,
2003.7101,-0.28000,,,
2003.7369,,7.63000,,
2003.7373,0.46000,,,
2003.7635,4.35000,,,
2003.7643,,11.75000,,
2003.7912,,0.80000,,
2003.7914,-0.92000,,,
2003.8184,,0.21000,,
2003.8188,5.58000,,,
2003.8456,13.45000,7.73000,,
2003.8706,,8.91000,,
2003.8721,5.63000,,,
2003.9001,7.58000,,,
2003.9113,,-0.07000,,
2003.9271,,3.35000,,
2003.9276,6.38000,,,
2003.9543,,0.02000,,
2003.9544,3.08000,,,
2003.9810,0.77000,,,
2003.9813,,-4.19000,,
2004.0085,,1.73000,,
2004.0088,3.88000,,,
2004.0362,7.02000,18.90000,,
2004.0626,,26.03000,,
2004.0628,15.21000,,,
2004.0894,20.20000,,,
2004.0899,,24.13000,,
2004.1135,,-3.39000,,
2004.1173,-2.75000,,,
2004.1445,-8.14000,,,
2004.1487,,-10.21000,,
2004.1713,16.54000,,,
2004.1714,,10.63000,,
2004.1981,6.28000,,,
2004.1985,,13.87000,,
2004.2260,,1.15000,,
2004.2261,-1.28000,,,
2004.2511,,3.77000,,
2004.2533,8.63000,,,
2004.2800,20.32000,10.09000,,
2004.3071,,18.97000,,
2004.3075,30.24000,,,
2004.3341,19.27000,,,
2004.3342,,15.92000,,
2004.3613,3.05000,2.93000,,
2004.3882,-19.86000,,,
2004.3885,,-18.33000,,
2004.4157,,-2.68000,,
2004.4427,,7.90000,,
2004.4703,,5.11000,,
2004.4727,12.00000,,,
2004.4968,6.50000,,,
2004.4970,,6.80000,,
2004.5220,-1.94000,,,
2004.5241,,1.67000,,
2004.5491,5.27000,,,
2004.5513,,8.15000,,
2004.5773,13.52000,,,
2004.5784,,9.26000,,
2004.6059,17.66000,,,
2004.6060,,7.27000,,
2004.6324,28.71000,,,
2004.6328,,15.68000,,
2004.6600,,22.91000,,
2004.6605,27.99000,,,
2004.6867,9.20000,,,
2004.6871,,15.62000,,
2004.7138,1.48000,,,
2004.7142,,9.00000,,
2004.7414,,6.47000,,
2004.7417,-1.36000,,,
2004.7683,-1.23000,,,
2004.7685,,-4.15000,,
2004.7956,8.88000,,,
2004.7961,,0.84000,,
2004.8230,,15.63000,,
2004.8231,15.54000,,,
2004.8500,,15.22000,,
2004.8506,18.65000,,,
2004.8773,,2.66000,,
2004.8779,-7.93000,,,
2004.9040,,7.14000,,
2004.9043,6.92000,,,
2004.9316,,9.80000,,
2004.9317,19.54000,,,
2004.9544,18.78000,,,
2004.9591,,11.75000,,
2004.9858,,28.56000,,
2004.9860,17.39000,,,
2005.0124,21.90000,,,
2005.0130,,30.69000,,
2005.0398,-0.15000,,,
2005.0401,,9.10000,,
2005.0677,,4.49000,,
2005.0681,-2.12000,,,
2005.0945,,10.04000,,
2005.0947,10.69000,,,
2005.1215,,14.63000,,
2005.1219,14.09000,,,
2005.1488,9.84000,,,
2005.1491,,15.68000,,
2005.1756,8.23000,,,
2005.1757,,18.95000,,
2005.2030,,22.22000,,
2005.2036,10.29000,,,
2005.2298,,25.14000,,
2005.2305,29.89000,,,
2005.2569,14.34000,,,
2005.2573,,9.82000,,
2005.2840,,15.06000,,
2005.2848,14.49000,,,
2005.3109,8.13000,,,
2005.3116,,16.59000,,
2005.3387,,16.79000,,
2005.3401,9.10000,,,
2005.3657,11.07000,15.03000,,
2005.3930,17.44000,,,
2005.3935,,13.85000,,
2005.4196,18.54000,,,
2005.4201,,23.98000,,
2005.4472,,20.79000,,
2005.4477,17.67000,,,
2005.4742,-9.28000,,,
2005.4743,,-1.02000,,
2005.5016,-14.50000,-5.40000,,
2005.5286,,14.76000,,
2005.5287,7.30000,,,
2005.5559,,-1.38000,,
2005.5568,-2.27000,,,
2005.5831,16.68000,11.80000,,
2005.6098,28.45000,,,
2005.6101,,23.34000,,
2005.6373,,19.62000,,
2005.6379,13.70000,,,
2005.6645,0.27000,14.40000,,
2005.6915,,1.15000,,
2005.6917,-2.29000,,,
2005.7135,,-3.49000,,
2005.7191,-3.69000,,,
2005.7465,12.61000,,,
2005.7509,,16.22000,,
2005.7656,16.88000,,,
2005.7735,,19.72000,,
2005.8002,,8.40000,,
2005.8273,,-4.55000,,
2005.8545,,-3.09000,,
2005.8818,,1.43000,,
2005.9093,,13.55000,,
2005.9360,,11.55000,,
2005.9632,,15.22000,,
2005.9907,,2.70000,,
2006.0174,,14.96000,,
2006.0446,,15.68000,,
2006.0718,,12.51000,,
2006.0993,,11.75000,,
2006.1260,,16.08000,,
2006.1537,,22.75000,,
2006.1802,,22.86000,,
2006.2074,,14.07000,,
2006.2346,,12.93000,,
2006.2618,,5.26000,,
2006.2889,,12.55000,,
2006.3164,,21.63000,,
2006.3431,,11.86000,,
2006.3703,,12.75000,,
2006.3972,,23.55000,,
2006.4245,,25.75000,,
2006.4516,,29.38000,,
2006.4788,,19.68000,,
2006.5065,,20.63000,,
2006.5332,,20.85000,,
2006.5603,,26.47000,,
2006.5875,,9.72000,,
2006.6146,,20.53000,,
2006.6418,,30.16000,,
2006.6689,,30.68000,,
2006.6961,,25.28000,,
2006.7235,,2.76000,,
2006.7509,,-0.28000,,
2006.7776,,13.21000,,
2006.8047,,32.14000,,
2006.8241,,49.28000,,
2006.8894,,23.93000,,
2006.9134,,20.02000,,
2006.9400,,30.93000,,
2006.9681,,38.15000,,
2006.9948,,40.47000,,
2007.0219,,12.83000,,
2007.0490,,16.27000,,
2007.0766,,33.09000,,
2007.1033,,31.99000,,
2007.1303,,29.04000,,
2007.1576,,28.65000,,
2007.1849,,9.18000,,
2007.2119,,17.03000,,
2007.2390,,19.53000,,
2007.2658,,34.70000,,
2007.2932,,28.94000,,
2007.3206,,24.96000,,
2007.3480,,7.55000,,
2007.3749,,28.77000,,
2007.4019,,19.11000,,
2007.4290,,37.63000,,
2007.4562,,31.68000,,
2007.4833,,31.38000,,
2007.5106,,6.40000,,
2007.5376,,25.72000,,
2007.5648,,17.23000,,
2007.5919,,2.73000,,
2007.6191,,19.20000,,
2007.6467,,35.39000,,
2007.6735,,23.55000,,
2007.7006,,13.20000,,
2007.7277,,16.93000,,
2007.7549,,23.55000,,
2007.7820,,28.29000,,
2007.8092,,30.87000,,
2007.8363,,31.45000,,
2007.8636,,37.26000,,
2007.8906,,22.46000,,
2007.9181,,35.96000,,
2007.9449,,38.35000,,
2007.9723,,39.91000,,
2007.9997,,20.51000,,
2008.0264,,10.90000,,
2008.0535,,31.95000,,
2008.0807,,42.12000,,
2008.1077,,27.83000,,
2008.1350,,19.69000,,
2008.1621,,21.54000,,
2008.1892,,21.51000,,
2008.2165,,30.50000,,
2008.2434,,24.84000,,
2008.2708,,4.46000,,
2008.2981,,22.95000,,
2008.3254,,18.21000,,
2008.3454,,18.75000,,
2008.3792,,37.29000,,
2008.4064,,53.07000,,
2008.4335,,37.91000,,
2008.4607,,25.08000,,
2008.4878,,22.58000,,
2008.5150,,29.08000,,
2008.5421,,40.30000,,
2008.5422,,,39.35000,
2008.5693,,39.38000,,
2008.5694,,,36.70000,
2008.5924,,19.16000,,
2008.5963,,,23.34000,
2008.6235,,,41.96000,
2008.6507,,43.40000,45.76000,
2008.6779,,42.92000,41.67000,
2008.7049,,33.31000,,
2008.7050,,,29.23000,
2008.7323,,27.19000,25.57000,
2008.7592,,40.86000,36.76000,
2008.7865,,,33.92000,
2008.7866,,35.75000,,
2008.8135,,,40.62000,
2008.8136,,44.50000,,
2008.8408,,,34.58000,
2008.8413,,38.23000,,
2008.8679,,,29.03000,
2008.8680,,33.14000,,
2008.8951,,44.22000,,
2008.8952,,,40.90000,
2008.9223,,,37.81000,
2008.9224,,38.32000,,
2008.9495,,37.99000,39.06000,
2008.9767,,,32.06000,
2008.9771,,29.65000,,
2009.0038,,19.48000,27.02000,
2009.0308,,31.37000,,
2009.0315,,,34.24000,
2009.0579,,,32.89000,
2009.0580,,31.14000,,
2009.0852,,,38.02000,
2009.1123,,,23.29000,
2009.1264,,22.47000,,
2009.1394,,,35.42000,
2009.1531,,39.17000,,
2009.1666,,,40.05000,
2009.1802,,42.36000,,
2009.1936,,,39.31000,
2009.2073,,45.17000,,
2009.2209,,,32.52000,
2009.2345,,32.13000,,
2009.2481,,,26.61000,
2009.2617,,37.15000,,
2009.2752,,,33.67000,
2009.2889,,31.35000,,
2009.3023,,,28.31000,
2009.3159,,21.92000,,
2009.3294,,,24.59000,
2009.3431,,30.86000,,
2009.3565,,,37.68000,
2009.3702,,35.74000,,
2009.3838,,,38.03000,
2009.3974,,39.66000,,
2009.4105,,,42.64000,
2009.4245,,43.05000,,
2009.4379,,,44.00000,
2009.4518,,42.99000,,
2009.4651,,,40.59000,
2009.4788,,31.58000,,
2009.4924,,,25.86000,
2009.5060,,19.69000,,
2009.5194,,,17.20000,
2009.5332,,22.25000,,
2009.5466,,,24.81000,
2009.5603,,24.47000,,
2009.5738,,,22.91000,
2009.5873,,18.11000,,
