#title = mean sea level anomaly global ocean (Annual signals removed) 
#institution = NOAA/Laboratory for Satellite Altimetry 
#references = NOAA Sea Level Rise (http://www.star.nesdis.noaa.gov/sod/lsa/SeaLevelRise/) and Radar Altimeter Database System (http://www.deos.tudelft.nl/altim/rads/) 
#comment = Data use policy: In publications, presentations, or on web pages based on LSA data the following acknowledgment should be included: 'Altimetry data are provided by NOAA Laboratory for Satellite Altimetry.' 
#trend = 2.96 mm/year (no glacial isostatic adjustment correction) 
year,TOPEX/Poseidon,Jason-1,Jason-2,Jason-3
2002.6239,7.80000,,,
2002.6240,,11.69000,,
2002.6512,,8.44000,,
2002.6551,11.25000,,,
2002.6783,11.42000,,,
2002.6784,,6.18000,,
2002.7055,,6.00000,,
2002.7064,10.61000,,,
2002.7326,7.64000,,,
2002.7327,,8.48000,,
2002.7598,,6.61000,,
2002.7599,-0.76000,,,
2002.7863,7.35000,,,
2002.7869,,10.24000,,
2002.8141,,12.92000,,
2002.8143,15.26000,,,
2002.8413,,5.27000,,
2002.8415,12.41000,,,
2002.8684,11.75000,5.88000,,
2002.8943,,9.87000,,
2002.8962,11.85000,,,
2002.9227,12.24000,9.11000,,
2002.9498,13.40000,9.41000,,
2002.9770,14.10000,7.42000,,
2003.0041,,7.07000,,
2003.0042,15.44000,,,
2003.0312,12.14000,,,
2003.0313,,7.19000,,
2003.0584,13.05000,12.29000,,
2003.0856,8.53000,12.45000,,
2003.1127,13.79000,14.92000,,
2003.1398,11.35000,,,
2003.1399,,9.61000,,
2003.1670,15.46000,,,
2003.1671,,7.83000,,
2003.1942,15.37000,9.90000,,
2003.2212,9.65000,,,
2003.2213,,11.05000,,
2003.2484,9.95000,,,
2003.2485,,9.93000,,
2003.2756,10.31000,,,
2003.2799,,9.99000,,
2003.3028,13.76000,7.69000,,
2003.3299,16.89000,,,
2003.3300,,8.60000,,
2003.3570,18.28000,10.11000,,
2003.3842,13.78000,10.49000,,
2003.4113,,10.40000,,
2003.4114,9.82000,,,
2003.4385,12.43000,7.62000,,
2003.4657,17.14000,8.50000,,
2003.4928,15.18000,6.19000,,
2003.5200,11.22000,6.87000,,
2003.5470,11.45000,,,
2003.5471,,10.74000,,
2003.5741,5.57000,,,
2003.5742,,9.18000,,
2003.6014,12.03000,10.44000,,
2003.6286,12.61000,7.45000,,
2003.6556,16.32000,,,
2003.6557,,10.19000,,
2003.6827,14.66000,,,
2003.6829,,11.74000,,
2003.7100,5.12000,11.88000,,
2003.7371,,11.60000,,
2003.7372,6.05000,,,
2003.7642,10.02000,,,
2003.7643,,13.68000,,
2003.7914,13.28000,11.57000,,
2003.8186,,11.11000,,
2003.8187,16.57000,,,
2003.8457,16.79000,10.32000,,
2003.8708,,9.13000,,
2003.8728,7.19000,,,
2003.9000,9.01000,,,
2003.9112,,6.66000,,
2003.9271,13.65000,,,
2003.9272,,11.60000,,
2003.9543,18.03000,11.42000,,
2003.9813,18.02000,,,
2003.9815,,8.35000,,
2004.0086,11.25000,9.10000,,
2004.0358,9.02000,,,
2004.0359,,14.00000,,
2004.0628,,13.27000,,
2004.0629,8.09000,,,
2004.0898,10.73000,,,
2004.0901,,12.10000,,
2004.1135,,6.34000,,
2004.1173,15.86000,,,
2004.1443,12.89000,,,
2004.1489,,11.30000,,
2004.1715,15.28000,12.30000,,
2004.1986,7.88000,11.54000,,
2004.2258,10.06000,,,
2004.2259,,12.09000,,
2004.2513,,14.15000,,
2004.2531,16.67000,,,
2004.2801,18.05000,11.29000,,
2004.3073,,14.61000,,
2004.3075,21.71000,,,
2004.3343,15.66000,,,
2004.3344,,9.92000,,
2004.3615,13.65000,10.23000,,
2004.3884,11.84000,,,
2004.3886,,9.39000,,
2004.4158,,13.10000,,
